feature01;feature02;feature03;feature04;feature05;feature06;feature07;class
-3.654894;1.6039368;-0.66015387;-3.361312;-4.128123;2.9543657;1.8315849;classA
0.47955292;0.31759438;1.424583;-3.5442493;-1.5056442;1.8152653;3.0333889;classA
-1.0462282;1.8808309;2.3730137;-0.6510739;-3.0423548;0.5713625;1.3866875;classA
3.7294586;0.9422336;0.024831377;4.074537;1.9448767;0.8254282;-0.1391487;classA
-2.0183837;-4.315632;-2.736789;1.9152623;-1.7810193;-0.42084876;-0.15987974;classB
2.200408;-3.7155213;0.055769064;0.6505032;1.3633472;4.273176;-2.6541746;classA
2.1812065;-0.9200454;-2.3121123;-0.39565715;2.3841612;-0.12360153;-0.62463635;classA
2.175473;-1.878449;-1.2024661;0.35423315;2.4938722;2.104819;-1.3712244;classA
2.4044008;-1.9180862;-2.9844382;0.480816;-3.0419676;-2.1365175;1.1031703;classB
1.7779963;-0.7275888;-2.6064696;1.2358533;3.3688624;1.5713137;0.41236958;classA
-3.3373268;-1.2379258;0.88462824;2.3099008;-3.5287926;-0.28149462;0.1811281;classB
-0.71924525;-3.2169383;-1.6541266;-1.0287181;-1.5355803;2.325937;-1.4430777;classB
-2.261776;0.27065158;2.3914702;-3.2739031;0.20814024;3.4660995;1.5728881;classA
3.7459655;0.07109752;-1.5089887;-0.05569713;4.8325343;-0.7990701;2.6891398;classA
-0.4083042;-2.0781977;-1.3981025;-0.7924115;1.154791;3.93774;-2.4522052;classB
-3.0908809;-0.5199727;-1.0021251;-1.8232304;-2.148874;-0.16382682;-1.1900626;classB
2.2318583;-0.3634553;-4.2188816;0.99381775;-0.6667211;0.28198808;0.22671153;classA
1.2494779;-0.3969075;-1.0585707;3.813396;3.9949815;0.08349073;0.82171124;classA
-0.01742254;1.1875557;4.7572994;1.0700845;-2.5047512;-1.0434868;2.5416763;classA
-3.044721;0.92725694;0.65881276;-0.66849416;-2.0198069;-0.77281266;0.2116943;classA
-1.0169821;1.1000152;1.9853115;-2.1034994;-2.3986604;2.721867;2.1746733;classA
-0.17139259;-3.2438667;-1.8157212;2.1457684;-2.2312887;-2.705443;-0.9744899;classB
-1.1101192;0.9001008;2.871242;-2.512903;-1.9189075;-0.124401964;3.8943293;classA
-5.0134134;-2.15812;0.5106812;2.933168;-2.5158222;0.17792591;-0.68628675;classB
-3.4634979;-0.10360086;-0.8596126;1.4614893;-2.6044948;0.13255544;2.990676;classB
1.2775885;2.064319;-0.14597735;-2.1894975;-0.29149663;3.1445234;1.5832014;classA
-2.2467268;0.1898049;-1.4791338;0.9895281;-2.5121431;-1.5472466;3.0371823;classB
0.7823795;-0.45836392;-3.3904126;-2.358269;1.6528559;-1.0675778;0.96616626;classA
-1.8878338;0.42740497;3.0961614;-2.233352;-2.5503962;1.4993563;2.6618774;classA
0.1236201;-2.4086084;-1.7075646;0.72557616;1.8689934;0.3855735;-0.7383126;classA
-1.9770893;0.8951814;-1.8914688;-0.9614071;-1.493543;0.21572156;-4.1014585;classB
0.8893178;-0.8712264;-2.8028312;-4.0636897;0.8021098;0.9446169;-1.8640566;classB
-0.39990467;0.85170996;-2.445353;0.43787047;-3.3083656;2.0935829;3.5553255;classB
2.1668859;-5.2129483;-2.3071804;0.7502794;1.229028;-5.621039;-0.68262064;classB
0.22290799;-0.36159784;-1.3990859;3.4385586;-0.21129696;4.179755;-3.737799;classA
-0.14606127;0.16639204;-1.223183;0.5465674;1.1141877;-1.0703686;3.8387659;classB
-6.2444687;2.6306143;-0.9918425;-0.56998914;-7.4271803;-2.6857562;-1.2806317;classB
-3.8663182;0.5245803;-2.5357704;1.9886509;1.3958521;0.8470937;3.1426227;classB
-1.3174719;-2.4903188;-3.4612756;-3.939429;-1.3031933;1.5981172;0.7129659;classB
-0.11890015;-3.6192553;-2.0706239;-3.305229;-2.2785892;2.7286367;0.8363414;classB
-1.570774;1.7364669;2.410255;-2.9501047;0.057052393;5.222331;2.6194313;classA
-2.4817052;-3.4404223;-1.5887344;0.3611252;0.058377765;1.8950802;-3.3605576;classA
0.014679549;-1.4437554;-1.9166589;-2.2014384;-2.6948624;1.7264595;-0.48441538;classB
2.1775067;-4.9628105;-3.65943;1.5698041;-0.59921163;-6.092226;-1.0295564;classB
-1.9403061;1.1472887;1.9443346;-1.5570693;-0.23378496;3.2590952;2.4763494;classA
0.2607478;1.0521442;-2.182797;0.76760745;0.004518778;-3.2642274;3.9229524;classB
-0.53739357;-2.0708961;-2.3572793;1.8184954;-1.9448593;-3.9873016;1.3295021;classB
1.1269095;-3.102625;-3.4867816;-2.3426778;2.4492505;3.4857275;-2.4948382;classB
-0.902819;-2.2567582;-0.47613573;1.0865228;3.116558;0.8412562;-2.8826528;classA
-1.7774627;0.862675;2.39624;-0.06414686;-2.312119;1.7531673;2.1051888;classA
-2.324352;2.6165743;0.8243209;-1.1041899;-1.2103641;1.7616247;1.310875;classA
-4.4060874;1.8680853;0.18375899;1.1541408;1.1064967;-1.3062493;5.5009103;classB
-3.8183131;5.679692;-1.2861538;1.0235146;-2.2782736;-2.1485589;-0.45198667;classA
0.48710936;-3.758833;-2.5696447;-1.0936242;0.05821133;3.832748;-2.4170554;classB
3.1526637;-3.3288307;1.0261838;0.77224237;0.9630921;2.5016346;-4.3475533;classA
0.20113853;-1.9504187;-3.066897;-2.4809463;1.5879608;1.8970962;-3.7450547;classB
1.3832482;-5.1004925;2.4669545;2.8317242;2.0358057;2.951352;-6.521;classA
1.2253605;-3.1698613;-0.5051257;1.2972775;-0.45581886;-3.0808914;-0.70011973;classB
1.9470652;0.17199102;-3.2959375;2.5158217;0.37952337;1.8310652;1.5081625;classA
-1.6019448;2.1948483;3.3700202;-0.5137768;-3.2292826;0.040142987;1.1563888;classA
1.6876339;-0.071654856;-0.46387523;3.0883174;1.4997538;1.4689647;-2.3988373;classA
1.6516196;-4.143589;-3.1900434;-2.6682506;2.862051;4.564799;-1.5277214;classB
0.08829595;-3.1499138;-0.26051456;1.8051673;0.38056114;5.1137853;-4.325752;classA
3.849852;-0.46761423;-3.4454064;-0.38532025;4.9961343;-0.47275695;0.13469757;classA
-0.20818877;-2.92;-3.1076412;-1.0309942;4.026767;-1.5069455;1.698602;classA
-3.9929245;1.4484937;-0.096034855;-2.7123072;-2.5051308;2.7889364;0.35798636;classA
-5.964945;1.1211885;-0.34429115;2.6355412;0.28861672;-1.3373165;3.8051019;classB
2.4468021;-1.0955968;-1.7909763;-0.06448827;-2.100516;-0.9120673;1.9979932;classB
-2.235228;2.086115;1.5581323;-0.63985485;-0.8065315;1.6078132;0.9669991;classA
0.84762937;-0.6343085;-3.3883054;1.8309733;-0.9926837;-1.987527;0.9462945;classB
0.1473366;-0.046790082;-0.54437596;1.440311;-1.7937645;-0.89273983;1.3706516;classB
-3.3671126;1.9342437;-0.22193463;1.7181062;0.06860437;-2.5820906;4.3156133;classB
0.44764996;-0.048099983;-2.7955008;3.368819;1.7737036;3.9759076;-2.0268419;classA
-1.4896973;2.0647204;0.1970515;-0.5455197;-1.3411431;0.73979765;3.1511598;classA
-2.7328787;-1.7821097;-0.8910113;1.9613843;-2.9032655;1.729756;0.6543733;classB
0.31720224;0.7971001;4.712145;-0.31375742;0.58823764;2.5501244;3.5384276;classA
-1.4048958;-2.4200735;-2.03973;1.1126794;3.4301624;2.248721;-1.1815679;classA
-0.6737356;-1.3400587;-0.34465563;0.9830326;-4.377781;0.7559121;1.0270809;classB
2.8307657;-0.9120527;-0.5173363;2.5838935;1.4484911;3.380313;-1.3954797;classA
2.3435829;-0.79866755;-4.452871;-0.8641088;1.9256656;-1.9971539;0.79253304;classA
-0.33367747;-3.509904;-1.2741466;1.0689797;-3.993356;-0.88455117;0.38998818;classB
1.2600363;-2.034364;-0.006567679;1.4687358;1.3127596;2.7182863;-2.988682;classA
-0.6991027;-0.45153463;-0.73639905;1.505279;0.121899985;-1.8915379;1.6623483;classB
-2.9811783;2.348281;1.3168013;-0.87720925;-1.9565846;0.36020258;0.67649883;classA
-0.14707151;2.5758872;-0.16414195;-3.1254082;1.1199253;4.999256;1.9978791;classA
0.2889533;-2.10068;-0.26767638;2.5209408;4.4828744;0.8450269;-0.69509333;classA
-1.5665487;-0.77774954;-1.4466383;-1.3124611;-1.27377;1.3416089;-2.1235576;classB
-4.1724772;-2.6406407;-0.22691211;-1.350365;-2.7589643;-0.014856711;-1.3678079;classB
1.8060119;-1.8311696;-3.841565;0.3724995;3.2199752;0.4251615;1.5981804;classA
-0.8835209;-2.7044387;-1.8434811;1.04206;-4.103484;0.91108;0.49529457;classB
0.78625184;-0.8546614;-3.0437527;0.74728537;0.016833125;2.027463;-2.184649;classA
0.34043783;-1.6078318;-1.5936131;-1.1347631;-1.4018116;2.2807615;-1.8220886;classB
0.5376836;-3.5925875;-2.5752635;1.1186975;-1.5921878;-2.8887763;0.63965017;classB
3.027716;1.2010542;-0.7945603;5.448379;1.0866787;1.9543577;0.40032285;classA
-0.5946865;4.1238503;4.709054;3.7404647;0.20973636;-3.1928756;2.0092573;classA
-0.65526795;0.5336932;-2.9163535;1.1747444;1.5836705;-3.7328277;3.8303933;classB
1.7062254;-1.2999499;-1.829069;3.6856396;1.6206723;0.74603957;-1.3494194;classA
1.545641;-2.469039;1.0374833;4.0847626;2.9742615;3.875092;-2.189464;classA
-0.61239445;-0.43292376;-2.0762436;2.7359238;4.1903114;0.48791695;1.3025694;classA
-0.0853488;0.7469361;1.0045555;-2.005542;-2.4723868;1.6159602;0.94623935;classA
-1.0828481;-0.18853256;-1.2290483;-2.7428105;-2.3531837;0.24868211;-0.012583441;classB
2.8205216;1.1943395;-4.418749;1.1804677;1.2126224;-0.6772466;2.2961743;classA
-1.4265501;1.334081;2.3927867;-1.302035;-0.98527735;1.4940149;2.1490495;classA
-2.399829;2.0667589;2.4889631;-0.9447001;-2.1771007;0.5238085;1.426307;classA
-0.054635715;1.3776495;-1.8458986;1.645801;1.1406804;-3.8772042;3.0993881;classB
2.2137353;2.3978705;2.6259565;0.57679516;-0.9317874;-0.96478164;2.2896376;classA
-1.0449483;2.202611;1.5325944;-0.51836044;0.54304236;2.2349956;2.194826;classA
-1.3126316;0.054972157;-2.3534524;1.8074297;0.8547578;-2.2683482;2.3258586;classB
-2.124136;1.8529575;-0.71977836;-2.085291;-0.9249443;3.2787683;4.894016;classA
0.09025601;-4.2976823;-0.18247847;0.7683221;0.011728122;4.4384723;-4.0810223;classA
-0.5825021;-3.4278355;-1.2700242;1.0132178;-0.7142235;2.982455;-5.3548446;classA
-0.89541525;-0.6521226;-1.8902514;-2.2297747;-0.18033588;1.36859;-1.8127861;classB
-0.24780795;1.0269822;2.134417;-1.2799677;-1.3804598;2.9377153;4.6053667;classA
-2.0110157;-3.2651737;0.1916213;-3.7640693;-0.5149196;-0.13752806;0.21858044;classB
-1.4863106;3.7006385;-0.14179648;-1.3413905;-0.98336583;1.4575948;0.6938195;classA
-2.590293;-1.6783249;-0.55314076;-3.8827844;-1.831353;1.21718;2.8901453;classB
-0.8747629;-1.7915213;-1.8450207;3.6886582;-1.0580162;3.8619406;-4.0611954;classA
5.5538135;-0.7136242;-1.025822;0.7930309;0.0755326;1.8112543;-2.3392682;classA
-3.3727565;3.0979586;2.5341446;-0.7118889;-0.30110162;1.7580922;1.5287703;classA
-1.1118234;-1.4040647;-1.5488337;1.322738;-3.8934538;-0.5010461;0.6916764;classB
2.3849766;-2.8448722;-0.31136453;0.32730842;-0.19742182;1.1574787;-1.7011751;classA
2.145722;-3.761402;0.81085175;-0.14714822;1.8228437;2.2172766;-2.9443812;classA
-2.9632034;0.39701587;-0.5276933;2.3436692;-1.1242568;-1.6861984;1.9810935;classB
3.259904;0.25925222;-2.7300675;0.76715696;0.5921024;-0.13870631;-0.6782876;classA
1.438928;0.0526985;-3.779959;0.595217;-0.1619189;1.5989475;2.047744;classA
2.7654057;0.22116122;-3.1893048;1.0135944;2.9071324;-0.123380646;2.274145;classA
3.9967;-1.0220946;-1.4278147;2.8051965;0.5789557;1.9250051;-0.81279534;classA
0.114150286;-2.5763235;-2.0700154;-3.1460273;-0.8211434;2.6570106;0.7178402;classB
-1.640927;-0.7110522;-0.7707197;-2.4489937;-1.750427;-0.4273815;-1.8866105;classB
0.90386957;-3.8292952;-0.915193;-1.0567799;2.8287117;1.4117764;-3.4165637;classA
-2.329154;-0.9169925;0.4535642;1.4216118;-2.6904912;-1.7345682;1.6003871;classB
0.8478036;-1.3253657;-2.577601;2.620462;3.9297543;2.5636282;-0.98753023;classA
1.8953764;-2.554522;-0.46254513;-1.2369188;2.6826756;2.3971336;-2.3805332;classA
-0.11065726;-4.1887374;-1.686453;-1.1850959;-0.9715475;3.9496875;-0.8014594;classB
0.80291486;-1.8815721;-0.8156547;2.0725775;-0.090087876;1.8909001;-3.5784786;classA
1.8286102;-0.51861984;-0.4264114;4.457397;2.0726917;2.5121586;-1.0331908;classA
-1.7982816;-1.5346446;-0.13643888;-0.50943154;-2.1274858;0.49359965;-1.3104272;classB
-2.076584;0.0884239;-1.2493451;1.4148438;-2.245316;-0.13945356;2.691762;classB
-2.399901;0.44156817;1.6598432;-1.879707;-1.5261422;1.7138225;2.3953917;classA
-0.9285467;-4.0954084;-0.69465417;1.8345939;-1.74804;-0.8293754;-0.8666328;classB
1.3650945;-3.0635087;-1.9992977;0.10016657;0.9976439;-0.62437516;-2.0989604;classA
-3.5553708;0.06461233;0.59491104;1.916028;-0.59367454;-0.47864062;2.1121566;classB
0.90745586;-5.214167;-2.3932333;1.6880612;-2.8596418;-2.4507432;-1.9043163;classB
-2.2638707;-0.21676348;-1.2238889;0.42219296;-1.1994718;-1.3980607;4.788102;classB
-0.29684332;-2.6109684;-0.3031259;0.777039;-2.547692;0.24307056;0.8376852;classB
-1.7533451;-2.9577332;0.66811;3.550375;-1.2017848;4.3803973;-6.564504;classA
-2.453052;-3.4461067;-0.5669714;-0.22090672;-1.3486309;3.6956842;-0.82985836;classB
-2.691471;2.4629292;2.1235292;-0.6865697;0.19961098;0.8867646;0.2151542;classA
1.2411608;-0.87010807;-0.4953857;-3.0680976;0.0017034108;0.880305;-1.008598;classB
-0.553156;-0.8847976;-1.3811482;-0.69285417;-1.3896186;2.6343899;-2.5751047;classB
0.119976655;-1.2174441;0.23239341;3.7622762;-0.21331717;1.5056413;-5.5155783;classA
-4.049581;-0.53909373;-1.7113047;-1.641571;-3.753162;-2.150637;-1.5486568;classB
0.92175984;-2.4093359;-1.2482393;-0.9619155;-4.439723;1.6830055;0.114367835;classB
0.25543094;-3.38204;1.5703895;4.7581987;0.14892249;6.8741875;-5.201794;classA
-3.5905676;-2.68943;-2.272374;-2.175791;-2.5364392;0.7010973;-1.9809694;classB
-1.5585121;-1.925395;-1.137085;-0.6602292;-1.291007;3.416571;-1.1904976;classB
-3.2923687;-0.5317679;-0.46743307;1.4810251;-1.164113;-0.62394214;2.662344;classB
-2.543689;-2.9553313;-1.2487215;1.3157697;-3.5034018;0.28157812;0.9299344;classB
1.7853682;-0.8556787;-1.3572823;-1.7618896;-0.54411596;2.3943055;-0.65348154;classB
2.5880468;-1.1275991;-2.103272;-0.18684834;2.8588107;1.0709001;0.56284505;classA
3.1839657;-2.155138;-0.72286147;0.12739636;0.12037373;2.1544135;-1.2843103;classA
-1.7075766;-3.6486294;-1.8152728;-1.5282576;-2.0101657;2.6093764;-0.12712105;classB
5.768969;1.2809814;-4.1755815;0.1570566;0.47689912;-0.7505328;2.3435712;classA
1.527192;-3.1422;-2.703959;-1.8992885;2.4392211;3.444297;-2.7117026;classB
1.6722581;2.3484297;4.73313;0.8191253;-1.82893;-1.4313301;1.9627938;classA
2.160946;0.23545493;-1.3756093;0.80101115;1.4670198;0.8767363;-1.192012;classA
-0.8864001;-1.1316592;-2.9706526;-3.1770325;-1.7002683;1.2935795;-1.4165899;classB
2.6489358;-2.1277337;-2.466737;0.056590747;-1.0502452;-2.7692761;1.7776755;classB
-2.072118;0.4239421;-1.6323855;1.779542;-2.068617;-0.59349877;2.362855;classB
-4.863975;-0.5699212;-0.1774768;0.66377413;-4.047048;0.9805366;-1.4427588;classB
2.0090592;-3.954464;-3.4933012;0.7787459;1.2808732;-4.547026;0.5383105;classB
-1.0529919;0.78848535;-0.12419851;1.785682;-2.4076512;-0.67220104;1.594352;classB
-1.1863792;-4.6102886;-0.81159174;-2.912136;-4.487522;1.4330127;3.2214773;classB
-0.44609612;0.5589918;3.0068393;-1.9307901;-3.0254862;2.1699076;2.0625563;classA
-0.24531522;-1.4384415;-1.6891072;-1.8851745;-2.837336;1.691133;0.62113434;classB
-2.034935;-2.0381365;-2.571822;-1.9696531;-0.69224626;3.0555959;-1.8008167;classB
-2.7530065;-3.0169735;-0.38078555;2.3302116;-2.2331967;-2.799142;-0.0060506254;classB
-0.6045801;2.0493186;2.9308255;-1.757141;-1.9063239;0.7069435;1.2281541;classA
1.8842765;-1.5559952;-0.4502791;4.0855913;-1.0890416;4.366655;-4.121553;classA
0.44522202;2.3323624;-2.027212;-4.3251395;-0.87438536;5.3147044;0.30462295;classA
0.00085894787;0.6912031;-1.8545942;1.0513145;0.6512552;-3.742148;3.5338314;classB
-0.32489127;2.4499676;-0.10617709;0.10079949;0.019128216;0.5045407;4.0779495;classA
4.1511493;0.9363726;-2.0494695;2.4601636;0.75875723;0.6112921;2.0267496;classA
-1.4595222;-2.3813195;-2.7336373;-4.7651343;-2.683701;0.68602526;0.9517698;classB
1.4726099;0.6166565;2.8031378;-1.9206148;-2.3742943;2.2505429;2.9484408;classA
-0.1273399;-1.7530211;-1.6193523;1.4113694;3.3784068;-4.6698956;1.3680593;classB
-0.059201486;-3.0989385;-3.4045742;-3.2578354;-0.71813416;2.803264;-1.0194494;classB
1.753029;-2.2649925;-0.7302727;1.4381268;0.56254655;0.89050037;-2.6854205;classA
1.2953323;-2.621646;-1.5023882;-2.1073818;0.12719138;3.224146;-0.52231365;classB
-2.2724044;-3.0914397;-1.381568;2.8539615;-2.8821707;-2.131111;-1.1618637;classB
-4.114834;1.6774831;-0.75889844;1.4467783;-0.0805412;-0.13287163;4.2600822;classB
1.0247892;-5.411394;-4.049378;0.17097199;-3.5055828;-1.0776129;-0.023331838;classB
-1.6971554;-1.3369517;-0.99592763;-1.8674296;-3.942964;0.16066559;-0.6195488;classB
-1.6491442;-4.20715;1.8321021;1.1948812;-3.8086467;2.1271791;0.2431754;classB
0.10822014;-2.7717984;-1.4710019;0.7484965;0.8636037;3.4392943;-2.1662939;classA
-2.021766;1.4119031;2.0608563;-1.2400365;-2.884765;0.7243384;-0.8187632;classA
-4.465444;-2.4854615;2.195598;2.3580124;-1.3240575;-1.6686779;-0.39258996;classB
-2.7848678;2.040651;1.71001;-0.7427577;-0.13994373;1.9973772;1.1013649;classA
-4.555973;-2.7753692;2.8586576;2.218544;-1.9560003;-0.53069186;-0.84706545;classB
-3.4049025;-0.39230162;-0.27356222;-3.9647267;-1.9931318;1.7062136;0.9443515;classA
-2.370316;-1.0325184;-2.2193496;-0.81626004;-0.18545678;1.711483;-3.0999966;classB
-5.6315036;0.6106936;0.12560903;2.0271175;-2.463837;1.815619;2.5149877;classB
-3.2436314;-2.572031;-1.6242678;-0.8213895;-2.65686;1.9856355;-1.2756859;classB
-0.6870204;-2.3724542;-0.9050624;-3.3686042;-2.8573265;0.473107;1.3803823;classB
-0.38740894;1.9587642;-0.5612424;-3.6224737;-1.164593;5.0475554;1.5123497;classA
3.0375984;-0.76789445;-2.8622165;-0.0029686056;4.1333485;0.94614494;2.849506;classA
-3.616597;-0.54354936;-1.9003652;-2.7301693;-2.4164498;1.3744221;0.5724742;classB
0.97899306;-3.3488834;-0.7691844;-0.79274553;1.6391522;1.5614707;-1.8571582;classA
-2.0844462;-6.210622;-0.98152304;1.2952704;-3.265261;-0.9069002;-1.2167759;classB
2.5259464;-4.364837;-3.6030588;1.7415091;-1.023956;-4.1904707;-1.5907947;classB
-3.152819;0.84792113;1.2741916;-1.2981949;-4.2741776;-0.3116092;1.383086;classA
-3.8268368;-1.8273199;-2.4537625;-2.468449;-2.1311111;1.955435;-1.138171;classB
3.2990355;0.5370355;-3.3018785;1.0880108;0.31324416;1.2246928;-0.22030175;classA
-2.1598704;0.48988274;2.2470644;-1.5703892;-0.6207168;1.9299475;3.3386304;classA
-1.2701101;-2.3196368;-1.9463567;0.610015;-2.1665568;-1.8855135;3.066583;classB
-2.9203002;-0.7201307;1.3584608;1.8303274;-0.9747758;-1.9097717;1.3664583;classB
2.3514333;-0.3691612;-2.115258;3.5116684;3.558225;-0.18787742;1.4915953;classA
-3.4848168;2.5387492;3.3957052;1.2500137;-3.243771;-1.4973794;4.167148;classA
-1.2896823;-2.838482;-2.1415565;0.7381584;-2.8404171;-0.44716075;0.84745526;classB
-2.2588162;-2.7053597;-1.6715512;0.3636058;-1.6738648;2.8055263;-2.503886;classB
-1.5245619;0.8294973;1.610667;-1.3582894;-2.6965485;1.6442356;0.9419769;classA
-0.1828358;-0.38445908;-1.469567;0.7154227;0.07977721;-2.7525482;2.7581403;classB
-0.62722087;-2.5646017;-0.9811799;-2.490032;-0.9781001;1.012352;-0.65642875;classB
-3.1517951;-1.271825;-3.2779584;-0.43266347;-3.0675216;1.7891871;-1.893296;classB
1.0771891;1.7903627;3.140352;-0.18374787;-0.9648542;2.171882;3.6664414;classA
1.7415192;-2.2825518;0.044479027;4.352869;2.182436;1.9251723;-2.3638463;classA
-3.5943513;-2.0137577;-0.13227239;0.008993137;-5.026245;0.38718233;-0.8353542;classB
0.45077798;-0.81504977;-1.0214487;-3.3583195;-3.3776684;-1.1954522;1.2266135;classB
-3.3820915;0.9230121;2.826148;-1.1622357;-2.547049;1.6772186;1.2634495;classA
-0.7327028;-0.14800395;-3.122066;-0.9950784;-0.59877855;1.0458326;-3.7996614;classB
-2.3839173;-0.32124916;-2.7672138;-0.5096261;-2.1090765;2.7890394;-2.1498253;classB
0.14831033;-2.4541621;-0.49240917;0.55015814;1.5887879;0.98428696;-1.891449;classA
0.18665801;-1.1285892;-1.0632728;3.532521;-0.41835773;1.4122624;-2.8547747;classA
-0.6417848;0.10766062;-0.3557336;1.7886244;-0.60872644;-1.5064576;1.1629817;classB
-3.0362968;-0.34880334;0.49364278;-2.6140678;-3.004986;0.049255762;-1.2125826;classA
-2.8311658;0.15463446;-1.4532012;-0.42400485;-1.7710155;0.2960259;-2.6830125;classB
-4.6186876;-1.8416537;-2.057996;-0.5885435;-4.510363;0.45960343;-1.563865;classB
1.344081;-5.352954;1.6573737;0.40799043;1.3691732;4.5966635;-4.75747;classA
-4.8274765;3.1726782;-0.67235094;-1.0363053;-2.6776175;-0.48794216;-0.7466225;classA
-3.8905692;1.9745122;0.4515941;-1.7310283;-1.0661273;2.8743002;0.70072204;classA
-3.0801902;-1.744891;-3.905204;-1.4241015;-4.423924;1.3243823;-1.3068045;classB
2.7545986;-0.3189664;-2.908995;0.7986053;-0.6619968;0.11172617;-0.8744374;classA
1.0885081;-3.9469101;-4.5542784;1.2763745;-1.9300678;-5.074026;0.67034584;classB
-4.4671593;-2.2197006;-0.33674622;2.0825114;-1.5118147;0.092124574;0.9515049;classB
-3.5086968;2.423026;2.5047874;-0.36632207;-0.7279045;-0.45022106;1.0369713;classA
1.0574954;-0.03602905;-1.5723588;-1.6672833;-0.09383834;1.1710571;-3.7525046;classA
-1.7341511;1.3140268;2.0484717;-2.2037954;-1.0206354;1.6288452;-0.47676697;classA
-2.8206246;-3.2013679;-2.5731316;-1.4016173;-3.0991616;1.726567;-0.35729668;classB
-4.456546;2.4416864;2.0953135;-0.23945644;-1.4931667;-1.5019491;1.9068643;classA
1.3240058;-0.674002;-3.0937624;0.5799149;0.9586004;-4.378151;3.0847948;classB
0.43644476;0.46636325;-4.7729607;3.5057385;0.30390593;2.567347;0.7568148;classA
1.9569441;-0.5914775;-1.2355968;0.13883717;2.884504;0.21196982;-0.82260084;classA
-0.5052675;0.71344906;2.0421329;0.042315997;-1.0889403;0.15664041;2.7874455;classA
3.1704156;0.3749987;-3.6405513;1.6744841;3.3220294;-0.35806754;1.205647;classA
-2.704332;-0.6269056;-1.9219599;1.2722346;-3.1712859;-0.18198663;3.2452097;classB
-4.0653973;1.0691936;-0.6018938;-1.9574462;-0.30923465;2.381937;-0.30283535;classA
-1.4831107;-0.8823692;0.96557415;-4.695425;-1.3529714;3.3418584;2.669173;classA
2.291903;-4.467601;-1.6927654;1.2034729;-0.88570505;-4.860521;-1.2832826;classB
-3.8193226;-0.27333707;-1.0930784;1.3196267;0.19781812;-1.2421901;3.7329957;classB
-2.8414612;-1.2504202;0.7603157;1.9683752;-2.0923684;0.73485863;0.2251081;classB
-0.62335336;-1.2070823;-3.7494435;0.9616243;-0.87634456;-3.5773911;3.905074;classB
-0.14199466;-2.052198;0.31950814;1.7513239;-2.8042986;3.805551;-2.4273965;classB
-1.1737529;-1.2031646;-0.1198258;1.6804577;-0.96276486;-1.6776323;0.81607693;classB
3.225954;-2.7133222;0.6383676;0.4822777;1.5037451;3.4350514;-3.8607018;classA
